SEVERITYCODE,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,cluster_id,WEATHER_Other_Dangerous,WEATHER_Overcast,WEATHER_Raining,WEATHER_Snowing,WEATHER_Unknown,LIGHTCOND_Dark,LIGHTCOND_Dawn,LIGHTCOND_Dusk,LIGHTCOND_Unknown,ROADCOND_Other_Dangerous,ROADCOND_Unknown,ROADCOND_Wet,ADDRTYPE_Intersection
1,4,17,0,8,479,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,48,2,17,261,0,0,0,0,0,1,0,0,0,0,0,0,1
1,12,49,5,9,385,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,8,3,17,315,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,6,15,295,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,24,2,10,209,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,39,4,14,291,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,36,5,3,457,0,0,1,0,0,1,0,0,0,0,0,1,0
2,4,15,3,11,439,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,2,3,16,150,0,0,1,0,0,1,0,0,0,0,0,1,1
1,8,33,6,20,288,0,0,0,0,0,1,0,0,0,0,0,0,1
1,7,31,0,19,396,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,42,0,14,486,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,39,1,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,9,0,14,451,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,26,4,20,318,0,0,0,0,0,0,0,1,0,0,0,0,0
1,11,46,5,10,37,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,4,0,20,200,0,0,0,0,0,1,0,0,0,0,0,0,1
1,3,13,3,18,352,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,51,2,18,153,0,0,0,0,1,0,0,0,1,0,1,0,0
1,5,22,1,15,230,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,33,6,23,467,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,5,4,14,15,0,0,1,0,0,0,0,0,0,0,0,1,1
2,11,45,3,7,468,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6,0,9,90,0,0,0,1,0,0,0,0,0,1,0,0,0
1,12,51,0,12,457,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,46,4,8,52,0,1,0,0,0,0,0,0,0,0,0,1,0
1,12,50,0,19,134,0,0,1,0,0,1,0,0,0,0,0,1,1
1,2,7,6,18,451,0,0,0,1,0,1,0,0,0,0,0,0,1
2,10,42,0,18,123,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6,25,5,17,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,13,1,8,432,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,2,15,316,0,0,1,0,0,0,0,0,0,0,0,1,0
1,6,22,6,21,226,0,0,0,0,1,0,0,0,1,0,1,0,0
1,9,38,1,13,226,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,46,5,14,379,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,2,11,387,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11,46,2,17,466,0,0,0,0,0,1,0,0,0,0,0,0,1
1,10,44,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,40,4,1,146,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,51,0,19,153,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,2,1,11,142,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,4,1,22,488,0,0,1,0,0,1,0,0,0,0,0,1,0
1,7,28,2,16,253,0,1,0,0,0,0,0,0,0,0,0,1,0
2,5,21,0,10,389,0,0,1,0,0,0,0,0,0,0,0,1,0
1,12,51,0,21,138,0,0,1,0,0,1,0,0,0,0,0,1,0
1,9,36,5,11,284,0,1,0,0,0,0,0,0,0,0,0,0,1
2,12,51,1,14,466,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11,45,5,8,75,0,1,0,0,0,0,0,0,0,0,0,1,1
1,11,44,5,17,485,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4,15,4,17,142,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11,45,3,16,96,0,1,0,0,0,1,0,0,0,0,0,0,1
1,12,49,0,10,144,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,48,1,7,88,0,0,1,0,0,0,0,0,0,0,0,1,1
1,12,50,4,17,388,0,0,1,0,0,1,0,0,0,0,0,1,0
2,12,50,0,12,452,0,0,0,0,0,0,0,0,0,0,0,0,1
1,9,37,6,18,400,0,0,1,0,0,0,0,1,0,0,0,1,0
1,11,48,0,18,139,0,0,1,0,0,1,0,0,0,0,0,1,0
2,12,50,2,13,295,0,0,0,0,0,0,0,0,0,0,0,1,1
1,10,43,5,22,8,0,0,0,0,0,1,0,0,0,0,0,0,1
1,5,20,5,2,118,0,0,0,0,0,1,0,0,0,0,0,0,0
1,9,38,4,23,52,0,0,0,0,0,1,0,0,0,0,0,0,0
1,5,21,5,12,371,0,0,1,0,0,0,0,0,0,0,0,1,0
1,9,38,4,23,351,0,0,1,0,0,1,0,0,0,0,0,1,1
1,3,13,2,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,11,0,5,90,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,17,4,21,43,0,0,0,0,0,1,0,0,0,0,0,0,1
1,10,41,3,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,7,4,13,164,0,1,0,0,0,0,0,0,0,0,0,1,1
1,12,49,3,9,174,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,44,4,14,332,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,4,5,10,185,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5,0,18,466,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,47,4,17,174,0,1,0,0,0,1,0,0,0,0,0,1,0
2,6,24,5,18,344,0,0,0,0,0,0,0,1,0,0,0,0,0
1,11,47,1,13,295,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,37,3,19,361,0,1,0,0,0,0,0,1,0,0,0,0,0
1,3,11,0,15,164,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,0,18,211,0,0,1,0,0,1,0,0,0,0,0,1,1
1,10,43,2,2,377,0,0,0,0,0,1,0,0,0,0,0,0,0
2,12,50,6,0,212,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,2,0,2,266,0,1,0,0,0,1,0,0,0,0,0,1,1
1,1,2,0,8,206,0,0,0,0,0,0,0,0,0,0,0,1,1
1,12,51,5,14,138,0,0,1,0,0,0,0,0,0,0,0,1,0
2,9,38,1,10,293,0,1,0,0,0,0,0,0,0,0,0,0,0
1,10,40,5,4,63,0,0,1,0,0,1,0,0,0,0,0,1,0
1,12,51,5,23,438,0,0,1,0,0,1,0,0,0,0,0,1,0
2,8,33,3,10,33,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8,32,4,14,321,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,22,3,14,292,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,52,0,9,240,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,50,0,16,226,0,0,0,0,0,1,0,0,0,0,0,0,1
1,6,24,0,12,466,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,0,10,325,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,51,5,23,54,0,1,0,0,0,1,0,0,0,0,0,0,0
1,11,44,5,13,240,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,1,6,1,346,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,44,6,15,222,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11,48,2,8,54,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,25,4,2,263,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,7,2,23,86,0,0,0,1,0,0,0,0,1,1,0,0,0
2,12,49,3,21,307,0,0,0,0,0,1,0,0,0,0,0,0,1
1,7,27,6,0,375,0,0,0,0,1,0,0,0,1,0,0,0,0
2,8,33,3,8,215,0,1,0,0,0,0,0,0,0,0,0,0,1
1,10,43,0,22,459,0,0,1,0,0,1,0,0,0,0,0,1,1
1,10,43,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,3,19,131,0,1,0,0,0,0,0,1,0,0,0,1,0
2,8,31,3,12,371,0,0,1,0,0,0,0,0,0,0,0,1,1
1,10,42,2,12,333,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,4,0,96,0,0,0,0,0,1,0,0,0,0,0,0,1
2,3,11,2,20,245,0,0,0,0,0,1,0,0,0,0,0,0,0
1,12,49,4,17,408,0,1,0,0,0,0,0,1,0,0,0,1,1
2,5,19,6,11,142,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,39,4,7,216,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,30,6,14,475,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12,51,3,14,201,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2,6,2,15,148,0,0,1,0,0,0,0,0,0,0,0,1,0
2,7,28,1,9,268,0,1,0,0,0,0,0,0,0,0,0,0,1
1,9,35,6,18,146,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6,1,2,414,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,2,2,20,382,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2,5,5,17,186,0,1,0,0,0,1,0,0,0,0,0,1,0
2,1,3,2,7,31,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,1,4,7,7,1,0,0,0,0,1,0,0,0,1,0,0,0
2,1,3,1,6,487,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,5,1,8,175,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,14,198,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,5,17,37,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,6,0,5,414,0,0,0,1,0,1,0,0,0,1,0,0,1
1,1,1,3,8,466,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,6,16,295,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2,6,6,1,314,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,4,5,10,167,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,1,8,131,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,6,2,11,490,0,0,1,0,0,0,0,0,0,0,0,1,0
2,2,8,3,17,173,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,1,5,105,1,0,0,0,0,1,0,0,0,0,0,1,0
2,1,1,2,12,55,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,6,4,15,428,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,3,7,47,0,0,0,0,0,0,1,0,0,0,0,0,1
2,2,6,4,15,329,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,0,7,110,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2,6,5,14,361,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,4,9,142,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6,3,17,426,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,1,3,19,359,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,4,17,306,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,2,6,2,24,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,7,3,15,300,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,5,1,21,130,0,0,0,0,0,1,0,0,0,0,0,0,1
1,2,6,2,14,142,0,0,1,0,0,0,0,0,0,0,0,1,0
2,2,6,3,23,438,0,1,0,0,0,1,0,0,0,0,0,1,0
2,1,3,1,7,316,0,1,0,0,0,0,1,0,0,0,1,0,1
2,2,6,5,22,83,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,3,1,16,139,0,0,1,0,0,0,0,1,0,0,0,1,0
2,1,2,1,17,282,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5,0,11,287,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,6,5,20,148,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,2,6,19,251,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5,1,19,499,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,5,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,23,61,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,3,6,4,305,0,0,0,0,0,1,0,0,0,0,0,1,0
2,1,52,6,10,194,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,4,0,10,267,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,5,21,14,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,4,4,17,280,0,0,0,0,1,0,0,1,0,0,1,0,0
2,1,3,2,1,441,0,0,1,0,0,1,0,0,0,0,0,1,0
1,2,6,0,5,23,0,0,0,1,0,1,0,0,0,1,0,0,0
2,1,2,0,2,8,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,3,1,17,154,0,0,1,0,0,1,0,0,0,0,0,1,0
2,2,8,0,15,94,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,6,3,0,170,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,2,4,12,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,18,449,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,5,2,418,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,5,12,355,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,5,17,486,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,2,3,11,416,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,5,0,441,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,2,4,12,445,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,17,428,0,0,0,0,0,0,0,1,0,0,0,1,1
2,2,5,2,17,87,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,5,17,32,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,3,3,8,200,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,12,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,11,303,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,6,15,300,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,2,13,331,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,5,5,14,297,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,7,0,8,432,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,5,2,10,349,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,4,12,486,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,12,451,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,15,131,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,5,6,0,174,0,0,1,0,0,1,0,0,0,0,0,1,0
2,2,5,4,5,96,0,0,1,0,0,0,1,0,0,0,0,1,1
1,1,1,3,17,453,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,8,0,15,439,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,6,2,10,454,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,2,6,18,108,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,1,6,414,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3,6,3,298,0,0,0,0,0,1,0,0,0,0,0,1,0
2,1,1,1,9,110,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,1,11,155,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,14,8,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,2,21,105,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,4,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,6,1,9,390,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,2,0,23,131,0,1,0,0,0,1,0,0,0,0,0,1,1
1,2,5,5,22,293,0,0,1,0,0,1,0,0,0,0,0,1,1
2,2,5,4,11,187,0,0,1,0,0,0,0,0,0,0,0,1,0
2,2,5,3,18,205,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,4,0,8,339,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,4,18,52,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2,5,2,7,434,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,3,12,293,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,2,14,226,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,6,2,12,155,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,1,6,0,369,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,2,3,19,24,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,3,2,18,211,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,2,6,2,490,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,4,4,21,258,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,4,1,7,91,0,0,0,0,0,0,1,0,0,0,0,0,1
2,1,1,2,14,489,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,6,0,15,158,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,2,2,1,318,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,3,12,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7,3,19,486,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,52,6,16,182,0,1,0,0,0,1,0,0,0,0,0,1,1
1,2,5,3,18,53,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,3,2,14,245,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,3,6,0,169,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,5,1,20,343,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,7,1,17,448,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2,5,5,23,170,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3,5,2,186,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,5,6,0,391,0,1,0,0,0,1,0,0,0,0,0,1,1
2,2,7,1,15,395,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,3,1,6,112,0,0,1,0,0,0,1,0,0,0,0,1,1
1,1,2,4,3,243,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,5,3,8,159,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,6,14,136,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,2,3,16,475,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,4,18,303,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,3,4,12,216,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,8,2,1,83,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,1,3,15,59,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,11,362,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6,5,10,399,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,22,52,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3,1,19,300,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,5,1,18,7,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,5,5,19,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3,3,18,368,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,1,3,11,405,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,6,22,245,0,1,0,0,0,1,0,0,0,0,0,1,0
2,2,5,5,0,166,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,5,1,23,64,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,2,12,465,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7,3,17,490,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,7,5,1,153,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,4,2,8,393,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,4,2,7,24,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,7,0,7,455,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,5,0,369,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,7,6,22,224,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,3,2,19,361,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,5,1,11,167,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,6,12,192,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,2,6,14,212,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,10,131,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,7,3,13,72,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,8,65,0,1,0,0,0,0,1,0,0,0,0,0,0
2,2,7,1,19,300,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,3,4,11,322,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,3,1,21,426,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,1,4,11,139,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,0,15,162,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,6,20,72,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,2,2,9,123,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,2,5,426,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,3,0,20,300,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,1,4,9,174,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,3,18,222,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,2,2,16,428,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4,1,19,447,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,1,8,457,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,21,294,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,3,2,9,395,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,52,6,15,386,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,3,0,236,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,3,3,9,388,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,4,4,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,7,3,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,4,23,438,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,2,0,18,224,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,3,4,7,466,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,2,5,263,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,0,13,158,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,5,20,225,0,0,1,0,0,1,0,0,0,0,0,1,1
1,2,5,2,18,44,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,4,4,17,201,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,52,6,21,26,0,1,0,0,0,1,0,0,0,1,0,0,0
1,2,5,5,21,203,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,4,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,2,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,5,4,17,110,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,2,3,16,421,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,8,1,14,427,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,4,11,54,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,7,5,18,490,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,5,1,17,24,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,7,4,7,112,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,5,7,155,0,0,0,0,0,0,1,0,0,0,0,0,1
2,1,2,4,12,42,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,1,6,476,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1,4,4,18,460,0,0,0,0,1,0,0,0,1,0,1,0,0
2,2,6,2,16,139,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,2,3,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,4,17,340,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,3,2,0,71,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,4,6,121,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,3,5,14,445,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,5,0,95,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,9,426,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,5,6,0,170,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,1,0,17,309,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,4,5,8,128,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,4,2,253,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,7,5,0,181,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,3,3,14,279,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2,5,4,12,230,0,0,0,0,1,0,0,0,1,0,1,0,0
2,1,4,0,4,44,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,3,3,12,411,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,6,13,217,0,1,0,0,0,0,0,0,0,0,0,1,1
2,1,4,1,19,371,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,8,0,6,409,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,3,0,20,52,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,4,2,7,296,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,4,22,111,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,5,3,7,491,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2,3,13,261,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,0,8,499,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,4,2,15,408,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2,5,2,6,327,0,1,0,0,0,0,1,0,0,0,0,1,1
1,1,3,5,10,310,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,2,17,4,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,5,22,217,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,19,160,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,7,6,18,243,0,1,0,0,0,1,0,0,0,0,0,1,0
2,2,6,6,22,90,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,7,6,20,128,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,1,2,12,478,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,4,0,18,42,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,4,4,15,203,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,17,275,0,0,1,0,0,1,0,0,0,0,0,1,1
2,2,8,0,17,491,0,0,1,0,0,1,0,0,0,0,0,1,0
1,2,5,5,12,389,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2,5,2,16,399,0,0,0,0,0,1,0,0,0,0,0,0,1
