SEVERITYCODE,X,Y,WEATHER,LIGHTCOND,ROADCOND,INC_YEAR,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,ADDRTYPE,cluster_id
2,-122.3446898,47.70468772,Clear,Daylight,Dry,2019,6,26,4,9,Block,7
1,-122.3148397,47.57411081,Clear,Daylight,Dry,2019,6,24,3,10,Block,57
1,-122.30144950000002,47.55005371,Clear,Daylight,Dry,2019,8,32,6,11,Intersection,154
2,-122.4087788,47.57588016,Clear,Daylight,Dry,2019,8,34,6,18,Block,144
2,-122.3625848,47.62460516,Raining,Daylight,Wet,2019,1,3,3,8,Block,175
2,-122.3369813,47.73413458,Clear,Daylight,Dry,2020,4,15,4,17,Intersection,151
2,-122.3360291,47.61117493,Clear,Daylight,Dry,2019,7,30,6,12,Block,52
2,-122.3042576,47.58295072,Clear,Daylight,Dry,2020,2,9,4,15,Intersection,280
1,-122.27520859999998,47.52217553,Clear,Daylight,Dry,2018,12,49,3,8,Block,330
2,-122.3251391,47.60933797,Raining,Daylight,Wet,2018,12,52,4,11,Intersection,466
1,-122.3456435,47.61140322,Clear,Daylight,Dry,2019,8,31,4,16,Block,307
1,-122.3606504,47.69098592,Other,Unknown,Unknown,2020,3,10,4,22,Block,200
1,-122.41200890000002,47.57174301,Unknown,Unknown,Unknown,2018,12,52,3,0,Block,315
2,-122.3290623,47.58617012,Overcast,Daylight,Dry,2019,8,34,3,8,Intersection,454
2,-122.356706,47.62501857,Clear,Daylight,Dry,2019,8,31,3,18,Block,270
1,-122.3463067,47.61442008,Clear,Dark - Street Lights On,Dry,2019,9,38,4,21,Block,307
2,-122.2910507,47.62495143,Clear,Daylight,Dry,2019,5,22,4,14,Intersection,341
2,-122.3347624,47.52541537,Raining,Daylight,Wet,2018,11,48,1,8,Block,121
1,-122.4061794,47.58014905,Clear,Daylight,Dry,2019,7,30,3,13,Block,415
1,-122.2757058,47.55821393,Unknown,Dark - Street Lights On,Unknown,2018,11,45,2,3,Intersection,191
1,-122.3460852,47.53924765,Clear,Dark - Street Lights On,Wet,2019,1,4,6,3,Block,282
2,-122.3445144,47.68911277,Raining,Daylight,Wet,2018,12,50,1,8,Intersection,441
1,-122.2991706,47.57254881,Clear,Dark - Street Lights On,Dry,2019,8,32,6,20,Intersection,219
1,-122.35113390000002,47.57094178,Clear,Daylight,Dry,2019,7,29,1,9,Block,137
1,-122.3638591,47.62460942,Overcast,Daylight,Dry,2018,12,49,5,14,Intersection,175
2,-122.3871954,47.54668274,Clear,Daylight,Dry,2019,7,29,4,17,Intersection,234
2,-122.3236412,47.6060184,Clear,Daylight,Dry,2019,7,28,3,18,Intersection,466
1,-122.3458666,47.69056670000001,Raining,Dark - Street Lights On,Wet,2019,1,1,3,22,Block,441
1,-122.3830357,47.69898148,Raining,Dark - Street Lights On,Wet,2018,12,50,5,19,Intersection,149
1,-122.3337267,47.60278736,Clear,Dark - Street Lights On,Dry,2019,8,34,5,2,Block,388
1,-122.2849078,47.56125844,Unknown,Dark - Street Lights On,Wet,2019,9,38,1,4,Block,325
1,-122.3701937,47.57155935,Raining,Dark - Street Lights On,Wet,2018,11,44,5,23,Block,138
1,-122.3374665,47.60270291,Overcast,Dawn,Dry,2019,7,30,3,5,Block,388
1,-122.3550821,47.58381543,Overcast,Dark - Street Lights On,Wet,2018,12,51,6,20,Intersection,277
1,-122.2817366,47.53796439,Overcast,Dark - Street Lights On,Wet,2019,1,2,2,18,Block,131
1,-122.3135852,47.59856706,Clear,Daylight,Dry,2019,8,33,3,12,Block,174
1,-122.3308547,47.6030002,Clear,Daylight,Dry,2018,12,51,4,10,Block,142
1,-122.3120037,47.67940813,Overcast,Daylight,Dry,2018,11,48,1,8,Intersection,329
1,-122.36779640000002,47.68911041,Clear,Daylight,Dry,2019,8,32,4,11,Block,494
1,-122.3246841,47.63630629,Clear,Dark - No Street Lights,Dry,2019,8,34,5,3,Block,412
2,-122.2998838,47.59926884,Clear,Daylight,Dry,2019,1,2,4,11,Intersection,258
1,-122.3501723,47.5710834,Clear,Daylight,Dry,2018,12,49,4,14,Block,137
2,-122.33508700000002,47.70049597,Clear,Daylight,Dry,2019,7,29,5,15,Block,172
2,-122.3290775,47.57142087,Clear,Dark - Street Lights On,Dry,2019,7,27,4,21,Intersection,216
1,-122.3351293,47.60515932,Clear,Daylight,Dry,2019,1,4,4,13,Intersection,388
2,-122.333993,47.70866307,Clear,Dark - Street Lights On,Other,2020,3,13,6,23,Intersection,87
2,-122.3477355,47.72867902,Overcast,Daylight,Dry,2019,8,34,0,7,Intersection,72
1,-122.3217996,47.70313124,Clear,Unknown,Dry,2020,3,9,6,18,Block,461
1,-122.36663020000002,47.69065264,Clear,Dark - Street Lights On,Dry,2019,1,1,1,19,Block,494
1,-122.2991597,47.57967346,Clear,Dusk,Dry,2019,6,26,0,21,Block,427
1,-122.3826756,47.55006254,Clear,Dark - Street Lights On,Dry,2019,8,34,5,23,Block,21
2,-122.3027274,47.61226406,Raining,Daylight,Wet,2018,12,51,3,15,Block,309
1,-122.2699882,47.52994139,Clear,Daylight,Dry,2018,9,38,1,13,Block,224
1,-122.336484,47.61167201,Clear,Daylight,Dry,2019,6,23,0,10,Intersection,128
1,-122.3294123,47.59269974,Clear,Dark - Street Lights On,Dry,2018,12,49,6,4,Block,454
1,-122.3094556,47.58735248,Clear,Daylight,Dry,2019,7,31,0,16,Block,2
1,-122.3169313,47.68154858,Clear,Dark - Street Lights On,Dry,2020,2,9,3,18,Block,169
1,-122.3115478,47.60710904,Clear,Daylight,Dry,2018,12,50,0,11,Block,496
2,-122.2967885,47.60617276,Overcast,Daylight,Dry,2019,6,25,6,16,Intersection,101
1,-122.3250019,47.69915362,Clear,Daylight,Dry,2019,6,22,5,11,Block,461
1,-122.3831345,47.54662951,Clear,Daylight,Dry,2019,7,28,5,15,Intersection,234
1,-122.3188866,47.61992219,Overcast,Dark - Street Lights On,Wet,2020,3,9,6,18,Block,369
2,-122.3347384,47.53173715,Clear,Daylight,Dry,2019,6,22,5,17,Block,96
2,-122.3258596,47.60509,Raining,Daylight,Wet,2019,7,29,3,7,Intersection,466
1,-122.3063113,47.60910003,Clear,Daylight,Dry,2019,1,5,3,14,Intersection,156
1,-122.3165789,47.66129196,Raining,Daylight,Wet,2018,12,50,1,10,Intersection,351
1,-122.3466941,47.6422552,Clear,Dark - Street Lights On,Dry,2018,11,45,2,21,Block,479
1,-122.34559099999998,47.67415591,Raining,Daylight,Wet,2018,12,49,6,14,Intersection,129
2,-122.3427497,47.61855196,Clear,Daylight,Dry,2019,8,33,2,12,Block,253
2,-122.3545029,47.64688811,Clear,Daylight,Dry,2019,7,30,6,13,Intersection,468
2,-122.371003,47.62858892,Raining,Dawn,Wet,2018,12,51,3,4,Intersection,206
1,-122.2960892,47.62017625,Clear,Dark - Street Lights On,Dry,2019,9,36,3,20,Intersection,18
1,-122.3550385,47.5327754,Clear,Daylight,Dry,2019,8,35,4,12,Block,130
1,-122.3260619,47.73407303,Clear,Daylight,Dry,2018,10,43,0,16,Intersection,449
1,-122.3295862,47.54669393,Overcast,Dawn,Wet,2019,6,26,0,7,Block,336
1,-122.3044147,47.71209086,Raining,Daylight,Wet,2019,7,28,2,8,Intersection,331
1,-122.3290568,47.58719993,Clear,Daylight,Dry,2019,1,4,2,13,Block,454
2,-122.2707341,47.5652917,Clear,Daylight,Dry,2019,8,31,3,18,Intersection,498
2,-122.3482051,47.62716173,Partly Cloudy,Dark - No Street Lights,Dry,2020,3,10,0,23,Block,153
2,-122.3174136,47.66402754,Clear,Daylight,Wet,2020,1,4,5,13,Block,245
1,-122.3207804,47.61407567,Raining,Daylight,Wet,2019,8,34,2,8,Intersection,95
1,-122.3457269,47.68222785,Raining,Dark - Street Lights On,Wet,2018,12,52,4,17,Block,491
2,-122.34741909999998,47.66109339,Clear,Daylight,Dry,2019,6,26,6,14,Block,420
1,-122.3276243,47.60534018,Clear,Daylight,Dry,2019,6,24,2,7,Intersection,466
1,-122.3452084,47.62445238,Clear,Daylight,Dry,2019,7,30,1,9,Block,43
1,-122.3137155,47.54758004,Clear,Daylight,Dry,2019,8,33,6,15,Block,38
1,-122.3760822,47.52106702,Clear,Dark - Street Lights On,Dry,2019,9,35,6,20,Block,397
2,-122.3325194,47.6023056,Clear,Dark - Street Lights On,Dry,2018,9,37,5,2,Intersection,212
1,-122.32807859999998,47.60416123,Raining,Dark - Street Lights On,Wet,2018,12,50,0,6,Intersection,142
1,-122.34741909999998,47.66109339,Overcast,Daylight,Dry,2019,1,1,4,14,Block,420
1,-122.3289663,47.59961782,Clear,Daylight,Dry,2019,8,31,6,11,Block,142
1,-122.3309784,47.65106254,Overcast,Daylight,Wet,2019,1,3,3,10,Block,419
1,-122.3290479,47.59193183,Clear,Daylight,Dry,2019,8,31,3,15,Block,454
2,-122.3544969,47.61471048,Clear,Daylight,Dry,2019,4,17,4,11,Block,201
2,-122.3290775,47.57142087,Raining,Daylight,Wet,2019,1,1,3,9,Intersection,216
1,-122.29017140000002,47.66577813,Raining,Daylight,Wet,2019,6,26,3,7,Block,100
2,-122.3371515,47.62203646,Overcast,Dark - Street Lights On,Dry,2018,12,50,4,17,Intersection,111
1,-122.3317357,47.52241994,Clear,Dark - Street Lights On,Dry,2019,9,36,2,20,Block,121
1,-122.2962275,47.70754336,Raining,Daylight,Wet,2019,1,4,1,12,Block,480
1,-122.2987765,47.61588331,Clear,Unknown,Dry,2018,11,45,3,10,Block,432
2,-122.3761428,47.63766086,Clear,Daylight,Dry,2019,1,4,4,11,Intersection,187
1,-122.3396032,47.61339483,Overcast,Dark - Street Lights On,Dry,2018,11,46,3,22,Block,128
1,-122.3384241,47.68595118,Overcast,Dusk,Wet,2019,1,2,0,16,Block,274
1,-122.316781,47.73398987,Clear,Dark - Street Lights Off,Wet,2020,1,4,4,17,Block,88
1,-122.3449769,47.72321155,Clear,Daylight,Dry,2019,5,22,2,17,Intersection,439
1,-122.3325341,47.52616995,Overcast,Daylight,Dry,2020,3,10,1,11,Block,121
2,-122.3253,47.62083366,Raining,Dark - Street Lights On,Wet,2018,11,48,4,21,Intersection,166
1,-122.329187,47.60369752,Clear,Dark - Street Lights On,Dry,2019,8,35,3,0,Intersection,142
2,-122.3221109,47.6140662,Clear,Daylight,Dry,2019,7,31,0,11,Intersection,95
2,-122.4095064,47.56809123,Clear,Daylight,Dry,2019,9,37,3,8,Block,315
1,-122.3024334,47.60215623,Clear,Daylight,Dry,2020,3,9,6,17,Block,460
1,-122.3317354,47.60312653,Clear,Daylight,Dry,2019,5,21,2,8,Block,142
2,-122.3343522,47.68779836,Overcast,Dawn,Wet,2019,1,2,4,7,Block,105
1,-122.3553063,47.69150544,Clear,Dark - Street Lights On,Dry,2019,6,25,5,2,Block,116
2,-122.2924031,47.7328465,Overcast,Daylight,Dry,2019,1,4,1,11,Block,405
1,-122.3033961,47.57250689999999,Raining,Dark - Street Lights On,Wet,2018,12,51,0,6,Block,219
1,-122.3564799,47.52011424,Clear,Daylight,Dry,2018,11,45,2,16,Block,276
2,-122.3229399,47.52511919,Clear,Daylight,Dry,2019,7,27,1,8,Block,263
1,-122.3369037,47.67151289,Raining,Daylight,Wet,2018,11,48,2,9,Intersection,85
1,-122.36074270000002,47.70239956,Raining,Daylight,Wet,2019,8,34,2,7,Intersection,59
2,-122.2672777,47.53622567,Clear,Daylight,Dry,2020,3,11,1,12,Block,165
1,-122.3382383,47.55576875,Clear,Daylight,Dry,2019,8,33,1,10,Intersection,48
2,-122.3240414,47.62511809,Clear,Dawn,Dry,2019,8,35,1,19,Intersection,166
1,-122.3215499,47.60541170000001,Clear,Daylight,Dry,2019,9,37,1,14,Block,24
2,-122.3448961,47.7171731,Overcast,Dark - Street Lights On,Dry,2019,1,1,2,17,Block,164
1,-122.3294123,47.59269974,Clear,Dark - Street Lights On,Wet,2018,12,50,3,19,Block,454
2,-122.3295514,47.55339933,Clear,Daylight,Dry,2019,7,30,1,5,Intersection,375
1,-122.2815463,47.53797,Clear,Daylight,Dry,2019,9,36,0,14,Block,131
2,-122.325099,47.68676836,Clear,Daylight,Dry,2019,5,22,4,15,Intersection,4
2,-122.3867735,47.56381596,Clear,Dark - Street Lights On,Dry,2019,1,1,5,0,Block,159
2,-122.3283896,47.54565554,Clear,Daylight,Dry,2019,8,33,0,15,Intersection,336
2,-122.3346779,47.61450465,Clear,Daylight,Dry,2018,12,49,2,12,Block,492
1,-122.3359401,47.68527252,Raining,Dark - Street Lights On,Wet,2019,1,1,5,22,Block,105
1,-122.3265886,47.62255701,Clear,Dark - Unknown Lighting,Dry,2020,1,4,6,0,Block,166
1,-122.2868475,47.54891807,Clear,Daylight,Dry,2019,8,34,4,18,Block,3
1,-122.408664,47.57977706,Clear,Dark - Street Lights On,Dry,2018,12,1,0,20,Block,415
1,-122.3032457,47.60801002,Unknown,Dark - Street Lights On,Dry,2018,11,45,0,19,Block,156
1,-122.32139270000002,47.58638978,Clear,Daylight,Dry,2019,7,29,3,14,Intersection,268
2,-122.3720883,47.62943789,Clear,Daylight,Dry,2019,8,34,6,8,Block,51
1,-122.3471581,47.6429974,Clear,Daylight,Dry,2019,7,30,5,12,Intersection,479
1,-122.2867626,47.54975256,Clear,Daylight,Dry,2019,8,34,4,18,Block,3
2,-122.3604648,47.52738604,Clear,Daylight,Dry,2019,8,34,6,7,Block,230
1,-122.2878361,47.56281827,Clear,Dark - Street Lights On,Dry,2018,12,49,0,20,Intersection,29
2,-122.2907139,47.69020301,Overcast,Daylight,Dry,2018,12,52,0,15,Intersection,28
2,-122.3353197,47.60872335,Clear,Daylight,Dry,2019,7,30,2,11,Block,52
1,-122.3435755,47.62670593,Raining,Dark - Street Lights On,Wet,2018,12,50,1,6,Block,43
1,-122.3433601,47.70687742,Clear,Daylight,Dry,2019,1,3,1,10,Intersection,7
1,-122.39829840000002,47.66741001,Clear,Daylight,Dry,2019,6,26,4,10,Intersection,435
2,-122.3290479,47.59193183,Raining,Daylight,Wet,2019,7,27,1,17,Block,454
1,-122.2643565,47.54336798,Clear,Daylight,Dry,2019,5,21,1,9,Block,165
1,-122.312752,47.61763197,Clear,Daylight,Dry,2019,1,1,2,10,Intersection,349
1,-122.2974378,47.59077555,Clear,Daylight,Dry,2019,5,19,0,16,Block,467
2,-122.3095976,47.60617279,Clear,Daylight,Dry,2019,8,35,3,12,Block,496
1,-122.386804,47.56021698,Clear,Dark - Street Lights On,Dry,2018,11,44,6,21,Block,303
1,-122.4029384,47.65224283,Clear,Daylight,Dry,2018,12,49,0,8,Block,252
1,-122.346245,47.63057116,Clear,Dark - Street Lights On,Dry,2019,8,34,3,20,Block,249
1,-122.3474946,47.61630151,Clear,Daylight,Dry,2019,9,37,6,15,Block,155
1,-122.3276652,47.59961587,Unknown,Unknown,Dry,2019,1,5,3,9,Block,142
2,-122.3255288,47.61521875,Clear,Daylight,Dry,2019,8,34,3,7,Intersection,217
1,-122.2782798,47.52331462,Raining,Dark - Street Lights On,Wet,2020,2,9,4,17,Block,426
1,-122.3363363,47.60564046,Clear,Daylight,Dry,2019,7,30,3,17,Block,388
2,-122.3308964,47.6022093,Clear,Dark - No Street Lights,Dry,2019,8,35,3,16,Block,142
2,-122.28084640000002,47.5354048,Raining,Daylight,Wet,2019,8,34,2,16,Intersection,361
1,-122.3133607,47.7194185,Clear,Dark - Street Lights On,Dry,2019,1,1,5,23,Block,475
1,-122.2870268,47.56074768,Raining,Dark - Street Lights On,Wet,2018,11,48,1,20,Intersection,325
1,-122.2659943,47.49738712,Overcast,Dark - Street Lights On,Wet,2019,7,27,1,22,Block,89
2,-122.32674640000002,47.61811629,Raining,Dusk,Wet,2019,9,36,6,18,Block,217
2,-122.3051126,47.56118864,Raining,Daylight,Wet,2019,8,34,2,7,Intersection,333
1,-122.3609574,47.71963538,Clear,Daylight,Dry,2019,8,35,3,13,Intersection,350
1,-122.3767615,47.52107001,Overcast,Dark - Street Lights On,Dry,2019,1,5,1,19,Intersection,397
2,-122.3127486,47.73395173,Clear,Daylight,Dry,2019,5,22,2,10,Intersection,88
2,-122.3300102,47.61225859,Raining,Dark - Street Lights On,Wet,2018,12,51,3,7,Block,492
1,-122.4001085,47.57180339,Clear,Dark - Street Lights Off,Dry,2018,12,49,2,20,Intersection,437
2,-122.3670236,47.62559265,Raining,Dark - Street Lights On,Wet,2019,1,1,3,5,Block,206
1,-122.2967488,47.60635967,Overcast,Daylight,Wet,2018,11,47,5,7,Block,101
1,-122.3264443,47.61076544,Clear,Daylight,Dry,2019,1,3,2,16,Intersection,300
2,-122.3539645,47.66430589,Overcast,Dark - Street Lights On,Wet,2018,12,50,1,21,Intersection,45
1,-122.3335893,47.61804506,Clear,Daylight,Dry,2018,12,49,1,8,Block,438
2,-122.32021090000002,47.62958005,Clear,Dark - Street Lights On,Dry,2018,12,49,3,17,Block,120
1,-122.3472164,47.68911248,Clear,Daylight,Dry,2019,1,5,1,8,Intersection,441
1,-122.2727393,47.52910638,Clear,Daylight,Dry,2018,12,52,0,12,Intersection,224
1,-122.2964259,47.72790793,Overcast,Dark - Street Lights On,Wet,2018,12,51,4,20,Intersection,405
2,-122.36075590000002,47.70403029999999,Clear,Dark - Street Lights On,Dry,2019,1,2,6,2,Block,59
2,-122.3299417,47.60535702,Clear,Daylight,Wet,2018,12,51,3,8,Block,486
1,-122.3024334,47.60215623,Raining,Daylight,Wet,2018,11,48,2,14,Block,460
2,-122.3814565,47.56018176,Clear,Daylight,Dry,2019,1,4,2,14,Block,434
2,-122.3154424,47.66128458,Raining,Dark - Street Lights On,Wet,2018,11,48,1,0,Intersection,351
2,-122.3172078,47.5495561,Clear,Daylight,Dry,2018,12,48,6,15,Intersection,15
2,-122.2938086,47.73376392,Overcast,Daylight,Dry,2018,10,44,1,7,Intersection,405
2,-122.31946,47.73401515,Clear,Daylight,Dry,2018,10,40,3,17,Block,449
2,-122.3422827,47.63320966,Raining,Daylight,Wet,2018,12,51,3,7,Block,465
1,-122.3342002,47.58085454,Raining,Dark - Street Lights On,Wet,2018,12,50,6,1,Block,275
1,-122.3811614,47.546594,Overcast,Dark - Street Lights On,Wet,2018,12,48,5,0,Block,305
1,-122.3342176,47.55048732,Raining,Dark - Street Lights On,Wet,2018,12,50,3,16,Intersection,48
1,-122.3410074,47.62971166,Overcast,Daylight,Dry,2018,12,51,4,9,Intersection,465
1,-122.3748995,47.66866614,Overcast,Daylight,Wet,2018,12,51,2,12,Block,489
1,-122.3489252,47.61857627,Overcast,Dark - Street Lights On,Wet,2018,12,52,4,23,Intersection,155
1,-122.3063282,47.6066682,Unknown,Unknown,Unknown,2018,11,46,6,22,Block,156
1,-122.3323864,47.55341508,Clear,Dusk,Dry,2019,1,3,1,15,Intersection,375
2,-122.3423537,47.62446537,Raining,Dark - Street Lights On,Wet,2019,1,2,3,6,Intersection,43
2,-122.2902865,47.54611812,Clear,Daylight,Dry,2018,12,49,3,13,Intersection,213
1,-122.3228594,47.6801631,Clear,Dark - Street Lights On,Dry,2019,1,4,5,19,Intersection,287
1,-122.290748,47.70208434,Clear,Daylight,Dry,2019,1,3,0,13,Block,235
2,-122.3268205,47.61408813,Overcast,Dark - Street Lights On,Dry,2019,1,2,3,17,Intersection,300
1,-122.3160156,47.58153697,Clear,Dark - Street Lights On,Wet,2019,1,3,5,4,Block,173
2,-122.2945509,47.56289789,Overcast,Daylight,Dry,2019,1,4,4,14,Intersection,183
1,-122.3436846,47.62089317,Overcast,Daylight,Wet,2018,12,50,0,9,Intersection,253
2,-122.30156540000002,47.63524418,Raining,Dusk,Wet,2018,11,47,3,16,Intersection,91
1,-122.389743,47.51132801,Clear,Daylight,Dry,2019,1,2,5,14,Block,348
1,-122.3550827,47.5247061,Raining,Daylight,Wet,2018,11,48,2,15,Intersection,363
2,-122.2906615,47.71262465,Clear,Dark - Street Lights On,Dry,2018,11,47,2,18,Block,74
1,-122.3323167,47.60880073,Overcast,Daylight,Wet,2018,12,51,3,14,Block,52
1,-122.3861649,47.66945596,Other,Dark - Street Lights On,Unknown,2018,11,48,2,19,Block,344
1,-122.2882629,47.61100794,Raining,Daylight,Wet,2018,10,41,0,8,Block,229
2,-122.3872247,47.54397488,Raining,Daylight,Wet,2018,11,48,2,12,Block,234
1,-122.3076567,47.60167609,Raining,Dark - Street Lights On,Wet,2019,1,2,1,17,Intersection,54
2,-122.3201461,47.54016848,Clear,Daylight,Dry,2018,12,50,5,11,Block,247
1,-122.4067024,47.56397624,Clear,Dark - Street Lights On,Dry,2018,11,48,0,1,Block,9
2,-122.3253993,47.55411592,Overcast,Daylight,Wet,2019,1,4,3,7,Intersection,185
1,-122.2805838,47.53075,Raining,Dark - Street Lights On,Wet,2018,11,47,3,21,Block,361
1,-122.3852096,47.58024706,Clear,Dark - Street Lights On,Dry,2019,1,5,2,3,Block,411
1,-122.3854835,47.56019691,Clear,Dark - Street Lights On,Dry,2019,1,3,6,1,Block,303
1,-122.287889,47.55618245,Clear,Daylight,Ice,2019,1,3,1,9,Block,203
1,-122.375914,47.6942495,Raining,Dark - Street Lights On,Wet,2019,1,3,4,18,Intersection,31
2,-122.2775767,47.71160633,Overcast,Dusk,Wet,2018,12,48,5,16,Intersection,190
2,-122.3029467,47.58365857,Raining,Daylight,Wet,2019,1,2,1,10,Intersection,280
1,-122.3341993,47.58293839,Clear,Dark - Street Lights On,Dry,2018,12,49,1,22,Block,275
2,-122.3458589,47.68694144,Overcast,Daylight,Wet,2018,12,51,0,8,Block,251
1,-122.2979222,47.71837464,Raining,Daylight,Wet,2018,11,48,1,7,Block,11
2,-122.37338390000002,47.56749548,Raining,Dark - Street Lights On,Wet,2018,11,48,0,23,Block,463
1,-122.2774612,47.55080402,Clear,Daylight,Dry,2018,10,43,2,8,Block,393
1,-122.3140465,47.58298364,Unknown,Unknown,Unknown,2018,12,48,5,23,Block,147
2,-122.33511,47.70141155,Overcast,Dark - Street Lights On,Dry,2018,12,49,0,18,Intersection,172
1,-122.3604743,47.52559091,Clear,Daylight,Dry,2019,1,2,0,13,Block,230
1,-122.3768061,47.69060911,Clear,Daylight,Dry,2019,1,5,1,12,Intersection,316
1,-122.3147249,47.56899188,Raining,Daylight,Wet,2018,12,52,4,13,Block,57
2,-122.328005,47.61247231,Clear,Daylight,Dry,2018,12,51,2,13,Intersection,300
2,-122.3039632,47.64382665,Overcast,Dark - Street Lights On,Dry,2018,12,51,2,23,Block,400
1,-122.34107140000002,47.62146761,Clear,Daylight,Dry,2018,11,48,4,15,Block,451
1,-122.3552465,47.67783845,Clear,Dark - Street Lights On,Dry,2018,12,48,6,21,Block,372
1,-122.3335561,47.61014984,Clear,Dark - Street Lights On,Dry,2019,1,5,1,6,Intersection,52
1,-122.341387,47.66212549,Clear,Daylight,Dry,2018,12,50,4,14,Block,1
1,-122.3394763,47.67154158,Raining,Dark - Street Lights On,Wet,2018,12,51,6,1,Block,262
1,-122.3316679,47.60808565,Clear,Daylight,Dry,2018,12,51,2,9,Block,486
1,-122.3481961,47.62799561,Clear,Dark - Street Lights On,Dry,2019,1,4,6,6,Block,153
2,-122.3178021,47.65751422,Overcast,Daylight,Wet,2018,12,50,3,9,Intersection,70
1,-122.2699879,47.52281564,Clear,Daylight,Dry,2018,12,50,4,16,Block,330
2,-122.338451,47.62262383,Clear,Daylight,Dry,2018,11,47,0,8,Block,111
1,-122.3214477,47.61407092,Clear,Daylight,Dry,2018,11,46,0,13,Block,95
2,-122.2880957,47.55123027,Overcast,Dusk,Dry,2018,11,47,1,18,Intersection,3
1,-122.319754,47.55208188,Raining,Dark - Street Lights On,Wet,2019,1,1,3,17,Intersection,379
1,-122.3141653,47.60619196,Clear,Daylight,Dry,2018,12,50,5,12,Intersection,452
1,-122.3119516,47.66398823,Clear,Dark - Street Lights On,Dry,2019,1,2,4,17,Block,160
2,-122.3124318,47.71035731,Clear,Daylight,Dry,2018,12,49,1,9,Intersection,145
1,-122.3607973,47.66433621,Clear,Daylight,Dry,2018,12,49,3,8,Intersection,371
1,-122.3505921,47.53102992,Overcast,Daylight,Dry,2019,1,2,3,10,Block,399
1,-122.3347922,47.54919059,Clear,Daylight,Wet,2018,12,50,2,7,Block,63
2,-122.3337313,47.59031235,Clear,Daylight,Dry,2018,11,46,3,9,Block,123
2,-122.3261865,47.60544734,Raining,Dark - Street Lights On,Wet,2018,12,50,6,20,Block,466
1,-122.2999769,47.59616376,Clear,Daylight,Dry,2019,1,4,4,13,Block,115
1,-122.3173635,47.67111566,Clear,Daylight,Dry,2018,12,52,0,16,Block,266
1,-122.3332657,47.58610328,Raining,Daylight,Wet,2018,12,51,1,14,Intersection,275
2,-122.2974008,47.71561399,Clear,Dark - Street Lights On,Dry,2018,12,50,4,20,Intersection,209
2,-122.3259748,47.58617471,Overcast,Daylight,Wet,2018,11,47,6,14,Intersection,268
1,-122.382526,47.57315572,Overcast,Daylight,Wet,2018,11,48,2,11,Intersection,53
1,-122.26998600000002,47.53366139,Raining,Dark - Street Lights On,Wet,2019,1,1,3,22,Intersection,224
1,-122.3767611,47.67682047,Clear,Daylight,Dry,2018,11,48,2,16,Block,186
1,-122.4008963,47.65586599,Overcast,Daylight,Dry,2018,12,52,6,10,Intersection,162
2,-122.3342155,47.55342593,Raining,Dark - Street Lights On,Wet,2019,1,4,1,22,Intersection,48
1,-122.3661737,47.6614611,Clear,Dark - Street Lights On,Dry,2018,11,45,3,16,Intersection,163
1,-122.31556670000002,47.59367115,Overcast,Daylight,Dry,2019,1,2,4,7,Block,174
