SEVERITYCODE,X,Y,INC_YEAR,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,cluster_id,WEATHER_Other_Dangerous,WEATHER_Overcast,WEATHER_Raining,WEATHER_Snowing,WEATHER_Unknown,LIGHTCOND_Dark,LIGHTCOND_Dawn,LIGHTCOND_Dusk,LIGHTCOND_Unknown,ROADCOND_Other_Dangerous,ROADCOND_Unknown,ROADCOND_Wet,ADDRTYPE_Intersection
1,-122.26998909999999,47.53210531,2018,1,3,6,10,224,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.345037,47.72867768,2017,3,12,6,19,72,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.35957920000001,47.65365014,2018,5,21,0,16,90,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3906933,47.52094077,2017,7,27,2,16,109,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.27708020000001,47.63990076,2018,7,27,0,15,446,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.27371240000001,47.54713469,2017,3,11,3,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3141523,47.60804798,2017,5,21,6,13,452,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32349450000001,47.73349942,2017,6,22,5,23,449,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3175068,47.61525916,2017,9,38,0,7,293,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3283384,47.60947816,2018,6,24,3,13,466,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3527631,47.70507555,2017,3,12,1,16,194,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.29922909999999,47.73380754,2017,9,36,6,13,196,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.37676110000001,47.67682047,2017,6,24,4,14,186,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3447064,47.7057972,2017,10,43,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.30660879999999,47.57603394,2018,1,4,6,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.2866875,47.59046653,2018,1,2,4,23,301,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-122.3394375,47.56606066,2017,12,51,1,12,359,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.38867720000002,47.54670258,2018,2,8,4,19,234,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3604903,47.57238220000001,2018,3,10,1,6,391,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.29955770000001,47.59555716,2018,4,14,3,12,115,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.2839074,47.71736902,2018,2,7,2,8,214,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.2879028,47.69743858,2017,8,34,2,11,235,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3304653,47.54438649,2017,3,9,4,13,336,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.3391749,47.69415522,2018,1,2,5,19,205,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.35516489999999,47.51736038,2018,2,7,0,9,276,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.2965188,47.73378577,2017,2,7,5,16,405,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.30730249999999,47.72933513,2017,10,40,1,8,477,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.31190900000001,47.56262085,2017,7,31,0,7,125,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.28924359999999,47.56794838,2017,2,7,2,12,148,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.345047,47.7295848,2018,3,12,4,16,72,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.2908652,47.72435276,2017,9,35,4,15,67,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.39142659999999,47.51634057,2017,10,40,1,17,109,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3151909,47.66943488,2018,2,6,6,1,266,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.37716780000001,47.51098488,2017,11,48,0,9,119,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-122.34531979999998,47.66212578,2017,8,34,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.33529540000002,47.61495252,2018,7,29,5,16,128,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33796809999998,47.61242345,2017,8,33,1,19,128,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.38009270000002,47.56225703,2017,3,12,2,5,94,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.37358090000001,47.67162889,2017,6,24,3,18,489,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.3217635,47.68055437,2017,5,20,6,15,287,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32938999999999,47.68686223,2017,9,37,3,9,488,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3756924,47.54831958,2018,6,22,6,20,82,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.3987971,47.56943276,2017,6,25,2,19,437,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.30062690000001,47.66998761,2018,1,4,4,13,338,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.34542330000001,47.51730344,2017,5,18,0,12,237,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.27901340000001,47.52611725,2018,5,18,3,18,426,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32132920000001,47.71222006,2018,3,9,3,22,139,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.2851938,47.54974192,2017,7,30,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33713689999999,47.61070944,2017,10,41,6,13,128,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3048885,47.61528946,2018,4,15,2,9,309,0,0,1,0,0,0,0,0,0,0,0,0,1
2,-122.30793670000001,47.54698098,2018,5,19,4,19,320,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.34068300000001,47.61344689,2017,8,34,6,14,128,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.296314,47.71928489,2017,7,29,1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.35392079999998,47.56117917,2017,12,52,3,12,310,0,1,0,0,0,0,0,0,0,0,0,1,1
2,-122.3623578,47.62185645,2017,7,30,0,10,175,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2846295,47.55704112,2018,2,7,2,8,325,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.35002040000002,47.61218693,2018,5,19,0,17,307,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32243319999999,47.60553718,2018,1,1,1,7,24,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.3312436,47.60678479,2018,3,12,3,16,486,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.28210320000001,47.54971188,2017,6,25,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3613163,47.70693549,2018,1,4,4,7,382,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3460864,47.64009495,2018,7,29,2,17,479,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.31843559999999,47.59750452,2017,2,5,5,12,288,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.2991597,47.57967346,2017,9,37,6,17,427,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.33633629999999,47.60564046,2017,5,20,5,21,388,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.2948982,47.52713797,2018,1,1,2,2,86,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3212709,47.60085703,2018,2,8,2,21,288,0,0,0,1,0,1,0,0,0,1,0,0,0
1,-122.3141274,47.61155241,2017,12,48,6,10,293,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3235328,47.65893847,2017,4,16,4,18,240,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33196570000001,47.60253667,2017,10,40,2,9,142,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3342033,47.57498194,2018,6,24,3,22,487,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.31516270000002,47.6242597,2018,2,5,4,7,223,0,0,1,0,0,0,1,0,0,0,0,1,0
1,-122.29101029999998,47.57075993,2017,4,14,5,2,148,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-122.2964259,47.72790793,2017,10,41,1,17,405,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.29548,47.62250944,2018,4,16,1,14,18,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-122.3139265,47.59901514,2018,3,13,3,17,174,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3608797,47.65041734,2018,5,20,1,19,239,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.4087788,47.57588016,2018,6,24,3,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3241919,47.57168636,2017,6,24,3,19,314,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.38989309999998,47.65764449,2017,12,52,2,23,289,0,1,0,0,0,1,0,0,0,0,0,1,1
1,-122.33951110000001,47.57438696,2017,3,9,2,8,345,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.31696509999999,47.60085286,2017,8,34,5,16,226,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32376359999999,47.595833299999995,2017,9,39,3,16,288,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3330014,47.610382,2017,7,30,3,22,52,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.39886429999999,47.58541137,2017,8,35,3,12,481,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34189920000001,47.69671003,2018,2,7,1,10,205,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.32376359999999,47.595833299999995,2017,7,30,5,21,288,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.33539760000001,47.686167299999994,2017,5,21,4,9,105,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3080199,47.73389828,2018,2,8,4,15,477,1,0,0,0,0,0,0,0,0,1,0,0,0
1,-122.34088059999999,47.57175135,2017,6,24,3,16,345,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3332693,47.57981029999999,2018,2,9,2,16,275,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.26998689999999,47.53314343,2018,4,15,2,14,224,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-122.3251713,47.6785359,2017,3,11,5,16,158,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.334216,47.55190326,2019,2,8,4,12,48,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.3659125,47.51736320000001,2020,1,5,4,20,78,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.34968190000001,47.61524909,2017,12,50,0,10,201,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.35449340000001,47.64831023,2019,4,17,2,9,468,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32947079999998,47.6132329,2020,1,4,3,8,300,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3928685,47.66905866,2019,6,25,1,17,218,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.290568,47.68576663,2018,8,34,2,16,355,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.36968,47.66866158,2019,4,15,4,9,444,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.381229,47.56140654,2018,10,40,4,14,434,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.34964029999999,47.61857911,2019,1,1,4,12,155,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.28848470000001,47.55119502,2019,5,20,6,17,203,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3055202,47.69393093,2019,7,29,4,1,47,0,0,1,0,0,1,0,0,0,0,0,1,1
2,-122.3118263,47.59626403,2019,4,14,0,16,174,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2865143,47.57762552,2019,6,23,3,17,353,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.2500305,47.50727601,2019,4,16,6,22,425,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3159446,47.65361705,2018,12,49,2,18,70,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3254643,47.60969373,2017,1,2,5,13,466,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.3423227,47.62757213,2019,7,28,4,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32271409999998,47.55336118,2017,2,6,3,10,379,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.28205679999999,47.51990297,2019,3,13,5,4,422,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3109494,47.59511628,2018,8,34,4,12,174,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3555447,47.72232421,2019,1,2,3,16,167,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-122.3499463,47.51733018,2019,5,21,5,17,237,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.29840630000001,47.60086529,2019,2,6,4,14,177,0,0,0,1,0,0,0,0,0,1,0,0,0
1,-122.3339072,47.648607500000004,2017,2,5,2,18,419,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3285622,47.61223876,2019,11,48,1,12,300,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.39003600000001,47.54190543,2018,10,42,5,5,180,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.33026480000001,47.60171616,2019,1,2,4,8,142,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.3445908,47.6963601,2019,6,25,4,16,205,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3340179,47.61771364,2018,8,35,1,11,438,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3566896,47.62719239,2018,11,45,3,16,270,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-122.2991597,47.57967346,2019,4,17,6,3,427,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.30963729999999,47.59425142,2018,8,35,1,7,445,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.31489750000001,47.61527742,2018,3,12,1,14,293,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33648400000001,47.61167201,2017,12,50,5,4,128,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3499119,47.69057898,2020,1,4,2,18,116,0,1,0,0,0,1,0,0,0,0,0,1,1
1,-122.32377279999999,47.59347649,2017,11,47,0,15,476,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3650878,47.66146174,2018,10,41,0,4,163,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.26369140000001,47.682926200000004,2019,9,36,1,21,313,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3156578,47.67497952,2018,11,45,4,17,55,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.30194009999998,47.73382926,2019,4,18,1,16,196,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.37621409999998,47.66905469,2017,11,48,3,8,489,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.37744950000001,47.56407714,2020,4,16,3,11,94,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.31964359999999,47.5983479,2019,6,23,3,7,288,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.27707099999999,47.54601824,2018,12,51,5,19,44,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3436842,47.62471211,2017,3,9,3,14,43,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.27066869999999,47.52613435,2019,9,37,6,4,330,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.28785490000001,47.53034343,2017,11,45,5,7,86,0,0,1,0,0,0,1,0,0,0,0,1,0
1,-122.27827979999999,47.52331462,2019,1,2,5,10,426,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3559936,47.54687472,2017,3,10,3,8,241,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-122.3482257,47.62455294,2019,5,18,4,10,153,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3436235,47.62583781,2019,3,12,1,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.342754,47.6489803,2018,7,28,4,9,243,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3895146,47.56023457,2019,5,19,4,7,303,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-122.312377,47.57947121,2017,2,6,2,15,246,0,0,0,0,1,0,0,0,1,0,1,0,1
1,-122.24243349999999,47.51100594,2019,8,34,3,23,328,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3242936,47.60673262,2019,3,10,4,9,466,0,1,0,0,0,0,0,0,0,0,0,1,1
2,-122.3557095,47.53368181,2019,8,32,4,12,130,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.315619,47.6199463,2018,9,37,0,8,387,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.36047909999999,47.52469335,2019,9,39,3,10,230,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3833909,47.65663263,2019,2,6,2,15,238,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.30328770000001,47.59979969,2018,11,48,1,18,258,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3355713,47.52178311,2017,1,3,1,12,121,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.37678329999999,47.68414673,2018,10,40,4,21,417,0,1,0,0,0,1,0,0,0,0,0,1,0
2,-122.317228,47.59833759,2018,8,34,4,17,226,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3143013,47.54770866,2018,11,46,3,17,15,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.33195420000001,47.66137796,2018,9,36,3,8,367,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33072299999999,47.61849176,2018,3,11,4,7,62,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.36523340000001,47.5392503,2017,2,5,2,8,373,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-122.3396742,47.57151424,2019,11,46,4,20,345,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3167805,47.60620305,2018,8,34,6,20,452,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.34469409999998,47.70505121,2019,10,42,1,11,7,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.3514625,47.58463259,2019,12,52,0,9,277,0,0,0,0,1,0,0,0,0,0,0,1,0
1,-122.34228190000002,47.63264960000001,2019,7,28,6,15,465,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3119933,47.66126195,2018,11,45,4,7,160,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.36115159999999,47.52469174,2019,10,42,5,0,230,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3567002,47.62601546,2017,12,50,2,23,270,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.2781409,47.54780496,2018,10,41,5,8,393,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.3435924,47.71957199,2018,8,33,0,9,439,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.356706,47.62501857,2017,12,50,3,10,270,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.30527040000001,47.64429117,2018,12,50,0,11,400,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-122.32573980000001,47.68005857,2017,2,8,4,14,287,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.34188219999999,47.61767496,2018,9,36,1,16,253,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32079979999999,47.73402776,2019,11,47,3,10,449,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33508700000002,47.70049597,2017,11,45,3,10,172,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.36046,47.5282836,2020,1,2,0,18,230,0,0,1,0,0,1,0,0,0,0,0,1,1
2,-122.3209367,47.62466033,2019,5,22,4,21,120,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-122.31964109999998,47.59876597,2019,10,40,3,10,288,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.26817209999999,47.56285512,2020,3,12,4,18,69,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.38244740000002,47.58811716,2017,2,7,3,15,298,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.34448870000001,47.63758771,2018,9,36,6,23,161,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3629537,47.55448438,2019,2,6,4,6,352,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.33734799999999,47.52047166,2017,11,44,6,10,457,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.307336,47.73297973,2017,12,50,3,3,477,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.3659723,47.66024832,2019,11,46,4,21,360,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3466941,47.6422552,2019,4,17,0,8,479,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3235915,47.71948581,2017,11,48,2,17,261,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3081877,47.71937352,2017,12,49,5,9,385,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-122.4075795,47.56537195,2019,2,8,3,17,315,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3762212,47.66370133,2017,1,2,6,15,295,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.34523490000002,47.61613769,2020,4,15,3,19,253,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-122.29740079999999,47.71561399,2019,6,24,2,10,209,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3761087,47.64846829,2018,9,39,4,14,291,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3390531,47.51917316,2018,9,36,5,3,457,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.34228020000002,47.72321072,2019,4,15,3,11,439,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.32210900000001,47.64448971,2019,1,2,3,16,150,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.32244469999999,47.59918613,2019,8,33,6,20,288,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.2927852,47.56007559,2019,7,31,0,19,396,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3297765,47.60937181,2018,10,42,0,14,486,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.34234740000002,47.62460833,2018,9,39,1,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34043249999999,47.61971258,2019,2,9,0,14,451,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3702416,47.6312875,2019,6,26,4,20,318,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-122.3245186,47.66498115,2019,11,46,5,10,37,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.357975,47.68620434,2017,1,4,0,20,200,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.364295,47.55450639,2019,3,13,3,18,352,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.34691709999998,47.624469299999994,2017,12,51,2,18,153,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.3591107,47.52738878,2019,5,22,1,15,230,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.2975068,47.5961278,2018,8,33,6,23,467,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.31597509999999,47.54858799,2017,2,5,4,14,15,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.35449979999999,47.6473284,2019,11,45,3,7,468,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3583071,47.65310982,2019,2,6,0,9,90,0,0,0,1,0,0,0,0,0,1,0,0,0
1,-122.3390531,47.51917316,2017,12,51,0,12,457,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3362293,47.60971758,2019,11,46,4,8,52,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.3962949,47.5593749,2018,12,50,0,19,134,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.33937579999998,47.61853819,2018,2,7,6,18,451,0,0,0,1,0,1,0,0,0,0,0,0,1
2,-122.33419599999999,47.58927175,2018,10,42,0,18,123,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-122.3511598,47.64440229,2019,6,25,5,17,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.29497040000001,47.61295618,2019,3,13,1,8,432,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3767962,47.68779988,2019,1,2,2,15,316,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3174433,47.60268714,2019,6,22,6,21,226,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.3156821,47.59919952,2018,9,38,1,13,226,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3186692,47.55101695,2017,11,46,5,14,379,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.31271890000001,47.61996729999999,2017,2,5,2,11,387,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.32624960000001,47.60887338,2017,11,46,2,17,466,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3234439,47.60412807,2019,10,44,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34459509999999,47.69672073,2019,10,40,4,1,146,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.34691709999998,47.624469299999994,2019,12,51,0,19,153,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-122.329187,47.60369752,2019,1,2,1,11,142,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.32771389999999,47.68892656,2019,1,4,1,22,488,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3457028,47.61641416,2019,7,28,2,16,253,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-122.3450853,47.73306346,2019,5,21,0,10,389,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3681058,47.57148216,2017,12,51,0,21,138,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.26158229999999,47.520264399999995,2019,9,36,5,11,284,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.32641670000001,47.60485688,2018,12,51,1,14,466,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.3290565,47.57980945,2017,11,45,5,8,75,0,1,0,0,0,0,0,0,0,0,0,1,1
1,-122.2976338,47.56547033,2019,11,44,5,17,485,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-122.33029750000001,47.60323265,2019,4,15,4,17,142,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3321327,47.53414777,2018,11,45,3,16,96,0,1,0,0,0,1,0,0,0,0,0,0,1
1,-122.40998959999999,47.57931722,2017,12,49,0,10,144,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3127486,47.73395173,2018,11,48,1,7,88,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.3381048,47.60341979,2018,12,50,4,17,388,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.31678000000001,47.60922659,2018,12,50,0,12,452,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.30205520000001,47.64208263,2017,9,37,6,18,400,0,0,1,0,0,0,0,1,0,0,0,1,0
1,-122.3259678,47.70910524,2019,11,48,0,18,139,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.37612340000001,47.66366435,2019,12,50,2,13,295,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-122.3413331,47.61383119,2019,10,43,5,22,8,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3216018,47.52646149,2019,5,20,5,2,118,0,0,0,0,0,1,0,0,0,0,0,0,0
